track_genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,popularity
groove,0.11072097097097088,0.6417796946946948,5.622591041041041,0.02059821821821822,-0.7371425803703702,0.23922140572797804,-0.3136949174174174,374.7991741741742
grunge,0.11463080280280294,-0.20003829829829833,-2.3392139739739735,-0.05951352712712713,0.02299039592630633,-0.047024947964264215,-0.5045577611611611,341.8329969969971
guitar,0.024403230830830857,-0.27355622550890873,-3.4640351671671685,0.033840330930930924,0.179723617087087,1.0116089692126726,-0.11995003183183181,126.36969369369373
happy,-0.13334479679679684,0.03853029429429427,3.0944075475475477,0.03484203763763764,0.0350322162058058,-0.6364033266427627,0.0364339891891892,114.03738138138137
hard-rock,-0.26003278278278275,-0.4964026276276279,-5.410230680680681,-0.0798496421421422,0.06363030480405409,0.2202240293541041,-0.47064854854854843,638.899274274274
hardcore,0.5706264714714712,-0.28524881381381384,3.7986263463463454,0.3394182167167168,0.18617660182227233,0.09719569489384389,0.04149907107107107,342.69667167167154
hardstyle,-0.33080647347347353,-0.10055481281281284,2.6601765855855852,-0.10000175375375371,0.0338898245086086,-0.5829643950092293,-0.07665012592592593,206.96783883883896
heavy-metal,0.06984040820820821,-0.10489457257257259,-2.507587871871872,-0.0460163983983984,-0.007165478498758754,-0.0941091762619219,-0.24238723243243243,69.68460860860868
hip-hop,-1.0666845705705705,0.3242659959959962,-6.5347168958958965,0.11523009949949949,1.777083078161161,0.16469476221351345,-0.046544495895895883,1059.5604794794792
honky-tonk,0.008481316316316309,-0.07617427377377375,0.44019651651651603,0.003320145645645644,0.028295726637637623,-0.08775579825970968,-0.12745046596596596,84.80778278278272
house,-0.07929960360360354,-0.701049997997998,-2.891621613613613,-0.06167414894894896,0.5078209771291291,0.11457360262554561,0.00013338898898896236,1172.5842482482476
idm,0.14162650150150152,-0.04017768338338339,1.574013987987988,-0.056743997197197193,0.0911012339580381,-0.19129132182126124,-0.042958716916916946,105.49874274274272
indian,-0.047781928928928914,0.12785924024024029,4.962684600600602,-0.09567326946946947,0.2430053741831832,-0.26077896973359366,0.017251839939939922,128.7452242242242
indie-pop,-0.15438447447447426,-0.2732617132132132,-8.472643844844844,0.04281427157157158,0.322188488772963,0.824342849200821,0.00836384654654645,856.3657167167172
indie,0.41466722722722704,-0.8878430935935934,-11.788963408408412,0.1097097952952953,1.140778804942092,0.7735639671880379,0.24734250550550546,908.3603353353348
industrial,0.20643237637637646,-0.3081061634634634,2.9900764354354363,0.044663378678678686,0.06687205268101098,-0.8155178485770068,-0.14790396686686694,319.0123313313313
iranian,-0.16304980980980976,-0.34558324799399387,-10.598994964964966,-0.054181242242242245,0.24181882030380375,0.34442122014154164,-0.06546313113113113,17.423323323323295
j-dance,0.13573734534534532,-0.11752734494494489,-0.3100748348348346,-0.34591065305305313,-0.24670109591751743,0.19771475023087093,-0.10623613613613615,165.01067467467465
j-idol,-0.029421454454454442,0.07369834724724722,0.8119309359359363,0.02773246866866865,-0.10013455696389387,0.035829782814154165,-0.03307439969969969,68.64779879879882
j-pop,0.47646050650650607,2.1171300294294286,27.794001564564564,0.17382354254254248,-2.5279367215722313,-0.1050348868512513,0.4177043430430431,482.9034544544542
j-rock,-0.06607889489489485,0.12723305705705698,8.024165085085086,0.033865970770770755,-0.3440914946285486,0.0669628745053053,-0.29820964004004,198.51962362362366
jazz,0.531238938938939,0.5340009088688686,2.861405825825825,0.0039919279279279326,-0.8622791361321323,1.005746474551391,-0.08262378658658656,537.4470630630631
k-pop,-0.186093965965966,0.7458078238238238,17.742035435435437,-0.06680265465465464,-1.128172691515515,-0.014160508174894887,0.13451593113113114,287.1823663663663
kids,-0.0191586866866867,-0.09423713393393397,1.0919147467467465,-0.047266158958958956,0.26418368241681683,0.054255397988788825,0.13211706906906906,85.3828388388389
latin,0.19208519119119122,0.053382622622622646,1.0148028148148143,0.06257411341341342,-0.3232474776726727,0.011953673292562585,-0.07433617107107107,482.32711811811856
latino,0.019944552552552453,-0.5545940980980981,-5.559072584584586,-0.022370039639639655,0.496215563883884,0.07061000203275276,-0.015250645845845852,1010.2479119119115
malay,-0.01882270870870871,-0.016026909709709814,0.9522838738738737,0.02235005305305303,0.22613416443843848,0.01881047772862862,-0.09323304844844847,114.77861461461464
mandopop,0.06305975975975973,0.05537622872872877,4.488062687687687,-0.014820207707707705,0.111684638998999,-0.005329441919169167,-0.11687999499499499,168.17454954954948
metal,0.18148244244244244,-0.4082427077077076,1.3666621571571558,-0.04406829129129131,0.026964936822122084,-0.4688733719834335,-0.1470698303303303,899.2612362362358
metalcore,0.26956496496496496,-0.15506741241241237,0.4027167547547552,-0.11823606066066064,0.024327459097037037,-0.02009837436453452,-0.1935420928928929,319.3508218218219
minimal-techno,-0.15238807807807803,-0.47641539939939936,-3.5788292092092098,-0.07682356696696696,0.20000880951277275,-0.10096498702770776,-0.05270049089089089,249.32684284284284
mpb,0.0075658698698698795,0.04288906174654649,1.737057193193193,0.0023398502502502494,-0.1385972539419419,-0.07992740165957957,0.2559939851851853,80.79152752752752
new-age,0.25921056156156147,0.5947179976976976,13.343964059059058,-0.02443905455455455,-0.7213871826126127,-0.33910166156291294,-0.17799859409409402,162.69346846846847
opera,0.10068129619619622,0.28005322922922926,-0.9741785195195207,-0.0037054436436436485,-0.6332282830507105,0.3084619510123425,-0.21108542682682682,198.9823413413414
pagode,-0.2752857397397399,-0.019253907907907892,-2.860467093093092,-0.029200096296296288,0.6445982464864866,-0.0009689171981981987,0.6185673549549547,89.03623223223231
party,0.0792306686686687,-0.2772029369369371,-4.134500178178178,-0.0037164506506506727,0.07224701867947951,0.015990709387207234,-0.22799409479479482,202.00367967967972
piano,0.24316192602602618,-0.4129875475195204,-28.029733739739733,-0.0017107156156156104,0.19867694789889867,0.3346019538142543,-0.08719154484484483,418.663134134134
pop-film,0.14821689889889889,0.010347529829829921,0.7268628888888883,-0.020088519519519517,-0.2741210693973974,-0.005291618320550544,-0.20461836936936936,105.04996096096095
pop,0.05241640040040066,0.27351980780780716,3.0926117557557564,-0.011957572772772825,0.8585989171571564,-0.20826261245461455,-0.1005468876876877,1158.7529769769778
power-pop,0.21534116116116117,-0.2815884124124124,-3.2520695195195186,-0.04078393233233234,0.10821037387275274,-0.1225712871227828,-0.07953782542542538,210.81841441441426
progressive-house,0.09616113613613612,-0.1660398248248249,2.0387012312312316,-0.01669914164164166,0.14999535856871868,-0.47710078044979976,0.03010480130130128,407.5803553553552
psych-rock,-0.19695196396396403,-0.5758067851851852,-12.933983373373371,0.025820027827827795,0.738366860677958,0.5129651189442843,0.3765911621621625,484.315031031031
punk-rock,0.03210546146146149,-0.02303031031031034,4.2926408768768765,0.026157646046046045,-0.19242896603115114,0.030312226840560622,-0.2509664268268269,353.62192592592584
punk,-0.07626766566566569,0.08661677377377379,6.849724203203202,0.026293622622622616,-0.15389788935730722,0.041761606113443456,-0.08086019229229258,498.8031221221223
r-n-b,0.2581395835835836,0.03306340330110098,-0.8028678398398383,0.05564453503503499,-1.4434107119773774,-0.018064271280890873,0.3486943046046045,412.6556866866863
reggae,-0.2958914214214214,-0.7229112412412414,-13.823396546546547,-0.26976516716716714,0.31740873298298283,0.028602423142042043,0.353234086086086,854.3694694694697
reggaeton,0.07278476676676675,-0.4177163403403403,-4.973666274274274,-0.09054634814814815,0.07766042464464466,0.036024588963363344,0.005647059659659639,987.8717077077075
rock-n-roll,-0.15196303103103104,-0.437946543343344,-8.721735033033031,-0.16317517637637638,-0.48072369741541554,0.05388856492406411,-0.13806287087087082,287.7433873873875
rock,0.30760499599599606,-0.27088565675675674,-5.61120772672673,0.049668645745745754,-0.5035861596207207,0.029092996769829897,-0.01515296566566562,1058.835834834834
rockabilly,-0.4636286286286283,-0.9769962462462463,-20.530153653653656,-0.1410897397397398,0.18132196321321295,0.10264171193193194,-0.2576696696696698,364.4984984984985
romance,0.021864230230230236,0.14380447347347344,2.1870789489489484,-0.03041406256256256,-0.215711511011011,-0.030891548096646643,0.004601318318318326,39.64461961961962
sad,0.1515162542542542,-0.02037524314314313,-2.81640358158158,0.1760908039039039,0.038921247493493405,0.044999748315485553,0.09530148408408406,132.08344244244245
salsa,0.0006686606606606685,-0.13106425225225224,-1.8244710170170164,0.02861843863863863,-0.11422908944944944,-0.010194583367707712,0.06098559799799802,115.45710110110117
samba,0.04238846646646646,-0.02580213313313319,-0.9603847927927927,-0.051055704104104094,0.14329224816816816,-0.03529742871921923,0.25326123883883883,50.898622622622526
sertanejo,-0.019679981981981988,0.019799193193193187,0.18689326326326333,0.021521571771771768,0.05039382370370369,0.00011327026670670668,0.056940810410410415,15.551595595595579
show-tunes,0.303129657057057,0.32253670374374366,8.769283451451452,0.12143031231231231,-1.057438897216216,-0.2256107987673875,-0.29751968608608614,265.7692532532532
singer-songwriter,0.4738829969969972,-0.8953335027027023,-17.967788345345344,-0.09224251661661662,1.448958828182182,0.1865451958110611,0.0111778875875876,766.802833833834
ska,0.0016344584584584475,0.3512023183183183,5.0383840980980965,0.005139074874874871,-0.10545479936826825,-0.12049599229427428,0.18374815035035036,111.08120520520539
sleep,-0.8335906881881882,-1.4998922600457463,-69.20407110710711,-0.0625741111111111,0.38904393513845864,2.209171684849139,-0.9169768470470473,418.25421321321295
songwriter,0.47388299699699715,-0.8953335027027023,-17.96778834534535,-0.09224251661661656,1.4489588281821828,0.18654519581106108,0.011177887587587585,766.8028338338339
soul,0.6737617217217217,-0.029979796796796906,9.584052322322322,0.22630692092092097,-0.6199428190620623,0.22598878618938947,-0.33205034084084095,916.6115865865869
spanish,0.29106724724724714,-0.1433006946946949,3.092408076076078,-0.11638828068068062,-0.41672370336632647,-0.10444080850286286,-0.47260269909909913,420.7086246246245
study,0.026518598598598602,-0.5592326074074074,-11.808450210210212,-0.016856804004003995,0.6323929266626629,0.23560715025065065,-0.02624370130130129,199.47380980980978
swedish,0.3796573823823825,1.0753703328328326,14.844155680680682,0.02866370370370371,-1.379012022043043,-0.07290965550925928,0.05260194944944945,420.3487237237236
synth-pop,0.1684265385385386,-0.09193123363363352,-0.007900684684685999,-0.005616285885885883,0.15879253866866863,0.13975555790990987,-0.22281839455455468,441.90813213213204
tango,-0.06172752952952953,0.08005146346346347,0.5542536846846849,0.026192023123123118,-0.029085002387387388,-0.22447219889342337,0.12699833873873875,23.163522522522527
techno,0.03265604004004009,-0.267700046046046,-3.8929962882882885,-0.01904482782782782,-0.0677084543437037,0.37033164819799796,-0.029096728928928933,293.55579179179176
trance,-0.2318835985985985,-0.00478050050050045,1.1686341191191207,-0.07818337587587586,0.04594938146596599,-0.528016915297898,0.004881932932933012,292.23000500500507
trip-hop,-0.02973443443443449,-0.2590330130130129,-2.80197007007007,-0.17093175775775774,0.24411109828328315,1.0847038213305304,-0.2238737397397398,274.4428428428429
turkish,0.02136962362362358,-0.020100012812812828,-0.23899704104104105,0.013582766166166185,-0.04336463291391398,0.16673364891051057,-0.004288197597597597,63.87266866866867
world-music,0.3279900340340341,0.7140827133314315,33.37499652752753,-0.04052098498498498,-1.514667874937247,-1.579643030541131,0.016695455655655632,148.3151861861862
