,popularity,duration_ms,explicit,danceability,energy,key,loudness,speechiness,acousticness,liveness,valence,tempo,time_signature,track_genre
1,-0.7860759340913899,0.46828375281243245,-0.5998777761482441,0.9196719662519063,0.3618940814356315,0.9398681635973832,0.1390267408014335,0.027420397680918633,-0.18965771538085135,-0.3905615785845948,1.5696926862334146,-0.3355448142775081,0.3741038031701171,afrobeat
2,0.06264615824931767,0.17061862069913478,-0.26216880587219554,-0.28908271781508804,0.6644737882890172,1.6665513752457604,0.6120726065655436,-0.42098024844948,-0.8298756194760424,-0.04456659720648728,0.3089185846799913,0.2843259440338399,0.31170103667142246,alt-rock
3,-0.7915894263090266,-0.13813911094542272,0.6976356359649952,-0.06149999975517192,0.46332936097850613,1.0020442672678327,0.6454408692099266,-0.20708327521475156,-0.7194051293211713,-0.16423365915268312,0.15030586016754705,0.00966861916192138,0.33844507945657787,alternative
4,0.9739730654483514,0.207448170219677,-0.7154097922953133,-1.780049278167187,-2.3813606067133044,-1.4150517629208834,-3.0618574253052855,-0.6132216865501927,1.9886234578924185,-1.1366062604285065,-2.143035665908652,-1.2617613829787713,-2.237897708846631,ambient
5,1.381348998496631,-0.40950462580964564,-0.2710558840373547,-0.2626110376582728,0.19279384717992143,0.08883274460810732,0.09671069646420664,0.03800979354950062,-0.20311489576401928,-0.22089960004225534,-0.27685422466123083,0.15799919409083457,0.16906614181726548,anime
6,-0.9594841570654448,1.908500673461367,0.4043620565147425,-2.419434665578431,1.3756889769356595,0.22095696490781133,0.5122937684617958,0.035636038367563475,-1.239357507201066,0.3758684370989614,-1.9736018601564982,0.7379444113715989,-0.7134872700928316,black-metal
7,-0.6725157798668424,-0.15007362077676292,-0.7154097922953133,-0.2873020714010788,-0.654534785111186,0.9126661182415595,-0.4925835032795971,-0.6540892690200313,1.0405431229165822,0.19045955022144595,1.1256194191956723,0.5066580646904104,0.06208997067664777,bluegrass
8,-0.18234853626018038,-0.12484486784994347,-0.6354260888088809,0.01581047771741102,-0.35055944475078926,0.8077439432976792,-0.07803453005957298,-0.2950687595543499,0.35823382271244314,-0.29299009285654515,0.9084924668193781,-0.6379850640792791,-0.14294769067620383,blues
9,1.0165692391942858,1.061406790911354,0.0044435390825795906,-0.03446817655555746,-0.12172326860236021,0.4424593342337884,0.1944636720042921,0.16148775644875987,0.07524465951911706,1.1384868242638704,-0.029909181757736433,-0.024263196757139307,0.47216529338234703,brazil
10,-1.166329042520651,2.1533777058330585,-0.3332654311934689,0.7104146947040083,1.248306932281234,1.2857227402642555,0.6585845518401935,0.015032184935856669,-1.2206085847062966,0.09122502912061042,0.00472596760814859,1.2443429464924403,0.757435083090661,breakbeat
11,0.939380348147373,-0.149941316320241,-0.4132491346799015,-0.5863092909982237,-0.7909323630065717,-1.2790415361417748,-0.6693673224693683,-0.4929969636664661,0.486662950817775,-0.5294526820298286,-0.24014783086942446,-0.37953554122066213,-0.5173642896683639,british
12,0.13343228414026517,0.02697280745607517,-0.7420710267907908,-0.16903672640627265,-1.0585756929402486,-0.6728245253548955,-0.41698060974311496,-0.6484978516879981,0.9530531810733354,-0.2914349592111096,-0.5627264995411925,0.24349696483113614,0.16015146088888166,cantopop
13,-1.8585390977155454,3.1892912753654086,-0.5998777761482441,1.7840102627729293,0.5410052908642545,2.0318359843096476,-0.26363320498996107,-0.14606012041770858,-1.2038159175810021,-1.0248483950970835,0.7862268314632613,0.20294401394731426,0.7485204021622771,chicago-house
14,0.16082189064078256,-2.04559359625638,-0.7598451831211093,1.3392155261196141,-0.864465517719399,-3.035516464831971,-0.3397784600954383,0.11468578602407804,0.7912090465918509,-0.43431707779671047,1.5394118337048779,0.13645492080898292,-0.30341194738712846,children
15,1.8152252651071001,-1.3558779897893334,0.7598451831211095,0.8728382811718709,-1.2646116124452333,0.17821089363438042,-0.6519048786117578,0.24925835048112066,0.9437089957090282,-0.6117061687889194,-0.49141361686998875,-0.7625037942301628,0.3562744413133455,chill
16,-1.7948671553312254,0.11592091667986955,-0.7598451831211093,-1.6542765847233643,-2.6602190448508436,-1.2673835167035687,-3.5189128022996896,-0.48131888511552084,2.605425006695556,-0.6300818329566658,-0.6502311590053811,-1.6234723681249774,-1.916969195424778,classical
17,0.008845145480444495,-0.4992588755750906,-0.004443539082579467,0.3270844720329773,0.4733668467076938,-0.5096122532199668,0.40207743064381746,0.13763920168922514,-0.6695860552399766,-0.19131429517441056,-0.7399650450893002,0.13189565106630155,0.3473597603849617,club
18,-0.7657115838036677,-0.059691849526702145,5.070078093223309,0.09301357952683748,0.3449391078890873,-0.9914770566659475,-0.6508672272474975,9.54871751372671,1.7719976099348207,6.044023054787998,-0.13437385886002823,-2.4186501525034263,-2.7014611171226415,comedy
19,-1.441559016933318,-0.5061093931127272,-0.49323283816633406,-0.10295595370545965,-0.2626168601049435,0.6600756970803612,0.28929375683985614,-0.603174497350866,0.027196432964970076,-0.4898014947717976,0.33143454247915516,0.20758949966034948,-0.15186237160458765,country
20,-0.9380526792517283,-0.6954602047226611,0.7865064176165868,1.0832051012390504,0.3958923970496359,0.5357234897394625,0.8574858876555161,0.04248975836529105,-0.7910255146123819,-0.6118626262935772,0.548555902565402,-0.2309228776990862,0.7930938068042002,dance
21,0.02031676638488178,-0.7023952418115305,1.9240524227569609,1.4976125252191126,0.25850291196313413,0.02277063445825705,0.6332492798143136,1.456329937871603,-0.4280376359456382,-0.7658788543701311,1.0830893543568358,-1.0563003784522573,1.5865004094304473,dancehall
22,-0.09511086101015598,0.44714614590435187,1.4708114363338431,-1.7751806866402384,1.7089720318198038,-0.10546757936204602,0.8611036051080888,0.3786479315013432,-1.3270166717832075,0.40043361410183625,-1.583017449339693,0.1865167842853213,-0.16969173346135927,death-metal
23,1.0288412057432188,-0.19951516900220687,-0.5376682289921298,1.2853576830747673,0.5919055589122529,0.7067077748331965,0.38115091870825724,-0.35211288588095147,-0.9190447077835311,-0.5765356007591073,-0.18724476703084297,-0.14555328746643645,0.7128616784487379,deep-house
24,-1.962139395030814,3.307800918935648,-0.697635635964995,1.3938071028626964,0.4072589453334099,2.0046339389538277,-0.8369253700572958,-0.16985459682177934,-1.0732290604225625,-0.7963651386613508,-0.033821687681422574,0.5081936008520841,0.7217763593771217,detroit-techno
25,0.02520776754568843,0.4106217994928385,-0.7065227141301541,0.9833099426159112,0.5666321619300869,0.06940271221109233,0.24777171562929048,-0.3614784031785107,-0.6402158179516502,-0.24584917694881558,1.3749034374110565,-0.019833937038719062,0.47216529338234703,disco
26,-0.5071110133377436,-1.6488505293355762,-0.7509581049559501,-0.9299257298536814,-1.9963267662235122,-3.373599028540038,-1.9867848890772204,-0.13910962862599313,1.8426770408987174,-0.6072511762209458,-0.7375589622968534,-1.1533939685157832,-0.8739515268037563,disney
27,-0.5852781046168176,1.1661860852048054,-0.5287811508269707,-0.2801973816888996,1.3859261755221184,0.3414231657693091,1.213603987234232,0.09939157323014568,-1.2442009578914013,0.0944553370831584,-1.0666896977941898,3.7841120968021085,0.9178993398015856,drum-and-bass
28,0.6047469414543636,0.08294689683736699,-0.10220139889933046,0.0762450801305847,0.432618354342602,0.12380680292273638,0.6539928335350053,0.17993701434961965,-0.8286763204702308,-0.32374073637977274,-0.6105363852200504,0.8350382301247024,0.6682882738068149,dub
29,0.8073233168055928,-0.028091002452951336,0.08442724256901223,-0.43588314529370026,0.6927281500434387,-0.01997543681517731,0.9460382557495255,0.08152009986397808,-0.8665633742373284,-0.1878344644673655,-1.4145650904906755,1.313120879257569,0.5791414645229648,dubstep
30,0.15948798123328978,-0.8026305821615937,0.18218510238576308,0.7285432858335754,0.6763917561433113,1.7287274789162064,0.8818000870550525,-0.2030231292111145,-0.863854566384075,-0.2776532110853003,-0.06200403337006196,-0.012639477305572827,0.6950323165919703,edm
31,0.25223914870095154,-0.7824473868426354,0.5998777761482442,0.7601206787734766,0.1391347139089049,0.7611118655448404,0.6313705535496632,-0.07431095074880645,-0.37591368217117954,-0.3848805526396047,-0.051203923218026255,-0.15010935555504784,0.5167386980242741,electro
32,0.9858893228219532,0.11450395639694352,0.3066041966979915,0.7708224532013941,0.3144124969001623,0.3608531981663241,0.3303897836957369,-0.0410470696801015,-0.5936577048750767,-0.3072034478917563,-0.5748128364038916,0.09147602620560198,0.5345680598810417,electronic
